Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,
,1.5,-1,0,3.14,1.085900667,0,-9.916,21.574,0
,1.5,-1,0,3.14,1.085116065,0,-9.864,21.596,0
,1.5,-1,0,3.14,1.084331463,0,-9.812,21.618,0
,1.5,-1,0,3.14,1.083546861,0,-9.76,21.64,0
,1.5,-1,0,3.14,1.082762259,0,-9.708,21.662,0
,1.5,-1,0,3.14,1.081977658,0,-9.656,21.684,0
,1.5,-1,0,3.14,1.081193056,0,-9.604,21.706,0
,1.5,-1,0,3.14,1.080408454,0,-9.552,21.728,0
,1.5,-1,0,3.14,1.079623852,0,-9.5,21.75,0
,1.5,-1,0,3.14,1.07883925,0,-9.448,21.772,0
,1.5,-1,0,3.14,1.078054648,0,-9.396,21.794,0
,1.5,-1,0,3.14,1.077270047,0,-9.344,21.816,0
,1.5,-1,0,3.14,1.076485445,0,-9.292,21.838,0
,1.5,-1,0,3.14,1.075700843,0,-9.24,21.86,0
,1.5,-1,0,3.14,1.074916241,0,-9.188,21.882,0
,1.5,-1,0,3.14,1.074131639,0,-9.136,21.904,0
,1.5,-1,0,3.14,1.073347037,0,-9.084,21.926,0
,1.5,-1,0,3.14,1.072562436,0,-9.032,21.948,0
,1.5,-1,0,3.14,1.071777834,0,-8.98,21.97,0
,1.5,-1,0,3.14,1.070993232,0,-8.928,21.992,0
,1.5,-1,0,3.14,1.07020863,0,-8.876,22.014,0
,1.5,-1,0,3.14,1.069424028,0,-8.824,22.036,0
,1.5,-1,0,3.14,1.068639426,0,-8.772,22.058,0
,1.5,-1,0,3.14,1.067854825,0,-8.72,22.08,0
,1.5,-1,0,3.14,1.067070223,0,-8.668,22.102,0
,1.5,-1,0,3.14,1.066285621,0,-8.616,22.124,0
,1.5,-1,0,3.14,1.065501019,0,-8.564,22.146,0
,1.5,-1,0,3.14,1.064716417,0,-8.512,22.168,0
,1.5,-1,0,3.14,1.063931815,0,-8.46,22.19,0
,1.5,-1,0,3.14,1.063147214,0,-8.408,22.212,0
,1.5,-1,0,3.14,1.062362612,0,-8.356,22.234,0
,1.5,-1,0,3.14,1.06157801,0,-8.304,22.256,0
,1.5,-1,0,3.14,1.060793408,0,-8.252,22.278,0
,1.5,-1,0,3.14,1.060008806,0,-8.2,22.3,0
,1.5,-1,0,3.14,1.059224204,0,-8.148,22.322,0
,1.5,-1,0,3.14,1.058439603,0,-8.096,22.344,0
,1.5,-1,0,3.14,1.057655001,0,-8.044,22.366,0
,1.5,-1,0,3.14,1.056870399,0,-7.992,22.388,0
,1.5,-1,0,3.14,1.056085797,0,-7.94,22.41,0
,1.5,-1,0,3.14,1.055301195,0,-7.888,22.432,0
,1.5,-1,0,3.14,1.054516593,0,-7.836,22.454,0
,1.5,-1,0,3.14,1.053731992,0,-7.784,22.476,0
,1.5,-1,0,3.14,1.05294739,0,-7.732,22.498,0
,1.5,-1,0,3.14,1.052162788,0,-7.68,22.52,0
,1.5,-1,0,3.14,1.051378186,0,-7.628,22.542,0
,1.5,-1,0,3.14,1.050593584,0,-7.576,22.564,0
,1.5,-1,0,3.14,1.049808982,0,-7.524,22.586,0
,1.5,-1,0,3.14,1.04902438,0,-7.472,22.608,0
,1.5,-1,0,3.14,1.048239779,0,-7.42,22.63,0
,1.5,-1,0,3.14,1.047455177,0,-7.368,22.652,0
,1.5,-1,0,3.14,1.046670575,0,-7.316,22.674,0
,1.5,-1,0,3.14,1.045885973,0,-7.264,22.696,0
,1.5,-1,0,3.14,1.045101371,0,-7.212,22.718,0
,1.5,-1,0,3.14,1.044316769,0,-7.16,22.74,0
,1.5,-1,0,3.14,1.043532168,0,-7.108,22.762,0
,1.5,-1,0,3.14,1.042747566,0,-7.056,22.784,0
,1.5,-1,0,3.14,1.041962964,0,-7.004,22.806,0
,1.5,-1,0,3.14,1.041178362,0,-6.952,22.828,0
,1.5,-1,0,3.14,1.04039376,0,-6.9,22.85,0
,1.5,-1,0,3.14,1.039609158,0,-6.848,22.872,0
,1.5,-1,0,3.14,1.038824557,0,-6.796,22.894,0
,1.5,-1,0,3.14,1.038039955,0,-6.744,22.916,0
,1.5,-1,0,3.14,1.037255353,0,-6.692,22.938,0
,1.5,-1,0,3.14,1.036470751,0,-6.64,22.96,0
,1.5,-1,0,3.14,1.035686149,0,-6.588,22.982,0
,1.5,-1,0,3.14,1.034901547,0,-6.536,23.004,0
,1.5,-1,0,3.14,1.034116946,0,-6.484,23.026,0
,1.5,-1,0,3.14,1.033332344,0,-6.432,23.048,0
,1.5,-1,0,3.14,1.032547742,0,-6.38,23.07,0
,1.5,-1,0,3.14,1.03176314,0,-6.328,23.092,0
,1.5,-1,0,3.14,1.030978538,0,-6.276,23.114,0
,1.5,-1,0,3.14,1.030193936,0,-6.224,23.136,0
,1.5,-1,0,3.14,1.029409335,0,-6.172,23.158,0
,1.5,-1,0,3.14,1.028624733,0,-6.12,23.18,0
,1.5,-1,0,3.14,1.027840131,0,-6.068,23.202,0
,1.5,-1,0,3.14,1.027055529,0,-6.016,23.224,0
,1.5,-1,0,3.14,1.026270927,0,-5.964,23.246,0
,1.5,-1,0,3.14,1.025486325,0,-5.912,23.268,0
,1.5,-1,0,3.14,1.024701724,0,-5.86,23.29,0
,1.5,-1,0,3.14,1.023917122,0,-5.808,23.312,0
,1.5,-1,0,3.14,1.02313252,0,-5.756,23.334,0
,1.5,-1,0,3.14,1.022347918,0,-5.704,23.356,0
,1.5,-1,0,3.14,1.021563316,0,-5.652,23.378,0
,1.5,-1,0,3.14,1.020778714,0,-5.6,23.4,0
,1.5,-1,0,3.14,1.019994113,0,-5.548,23.422,0
,1.5,-1,0,3.14,1.019209511,0,-5.496,23.444,0
,1.5,-1,0,3.14,1.018424909,0,-5.444,23.466,0
,1.5,-1,0,3.14,1.017640307,0,-5.392,23.488,0
,1.5,-1,0,3.14,1.016855705,0,-5.34,23.51,0
,1.5,-1,0,3.14,1.016071103,0,-5.288,23.532,0
,1.5,-1,0,3.14,1.015286502,0,-5.236,23.554,0
,1.5,-1,0,3.14,1.0145019,0,-5.184,23.576,0
,1.5,-1,0,3.14,1.013717298,0,-5.132,23.598,0
,1.5,-1,0,3.14,1.012932696,0,-5.08,23.62,0
,1.5,-1,0,3.14,1.012148094,0,-5.028,23.642,0
,1.5,-1,0,3.14,1.011363492,0,-4.976,23.664,0
,1.5,-1,0,3.14,1.010578891,0,-4.924,23.686,0
,1.5,-1,0,3.14,1.009794289,0,-4.872,23.708,0
,1.5,-1,0,3.14,1.009009687,0,-4.82,23.73,0
,1.5,-1,0,3.14,1.008225085,0,-4.768,23.752,0
,1.5,-1,0,3.14,1.007440483,0,-4.716,23.774,0
,1.5,-1,0,3.14,1.006655881,0,-4.664,23.796,0
,1.5,-1,0,3.14,1.005871279,0,-4.612,23.818,0
,1.5,-1,0,3.14,1.005086678,0,-4.56,23.84,0
,1.5,-1,0,3.14,1.004302076,0,-4.508,23.862,0
,1.5,-1,0,3.14,1.003517474,0,-4.456,23.884,0
,1.5,-1,0,3.14,1.002732872,0,-4.404,23.906,0
,1.5,-1,0,3.14,1.00194827,0,-4.352,23.928,0
,1.5,-1,0,3.14,1.001163668,0,-4.3,23.95,0
,1.5,-1,0,3.14,1.000379067,0,-4.248,23.972,0
,1.5,-1,0,3.14,0.999594465,0,-4.196,23.994,0
,1.5,-1,0,3.14,0.998809863,0,-4.144,24.016,0
,1.5,-1,0,3.14,0.998025261,0,-4.092,24.038,0
,1.5,-1,0,3.14,0.997240659,0,-4.04,24.06,0
,1.5,-1,0,3.14,0.996456057,0,-3.988,24.082,0
,1.5,-1,0,3.14,0.995671456,0,-3.936,24.104,0
,1.5,-1,0,3.14,0.994886854,0,-3.884,24.126,0
,1.5,-1,0,3.14,0.994102252,0,-3.832,24.148,0
,1.5,-1,0,3.14,0.99331765,0,-3.78,24.17,0
,1.5,-1,0,3.14,0.992533048,0,-3.728,24.192,0
,1.5,-1,0,3.14,0.991748446,0,-3.676,24.214,0
,1.5,-1,0,3.14,0.990963845,0,-3.624,24.236,0
,1.5,-1,0,3.14,0.990179243,0,-3.572,24.258,0
,1.5,-1,0,3.14,0.989394641,0,-3.52,24.28,0
,1.5,-1,0,3.14,0.988610039,0,-3.468,24.302,0
,1.5,-1,0,3.14,0.987825437,0,-3.416,24.324,0
,1.5,-1,0,3.14,0.987040835,0,-3.364,24.346,0
,1.5,-1,0,3.14,0.986256234,0,-3.312,24.368,0
,1.5,-1,0,3.14,0.985471632,0,-3.26,24.39,0
,1.5,-1,0,3.14,0.98468703,0,-3.208,24.412,0
,1.5,-1,0,3.14,0.983902428,0,-3.156,24.434,0
,1.5,-1,0,3.14,0.983117826,0,-3.104,24.456,0
,1.5,-1,0,3.14,0.982333224,0,-3.052,24.478,0
,1.5,-1,0,3.14,0.981548623,0,-3,24.5,0
,1.5,-1,0,3.14,0.980764021,0,-2.948,24.522,0
,1.5,-1,0,3.14,0.979979419,0,-2.896,24.544,0
,1.5,-1,0,3.14,0.979194817,0,-2.844,24.566,0
,1.5,-1,0,3.14,0.978410215,0,-2.792,24.588,0
,1.5,-1,0,3.14,0.977625613,0,-2.74,24.61,0
,1.5,-1,0,3.14,0.976841012,0,-2.688,24.632,0
,1.5,-1,0,3.14,0.97605641,0,-2.636,24.654,0
,1.5,-1,0,3.14,0.975271808,0,-2.584,24.676,0
,1.5,-1,0,3.14,0.974487206,0,-2.532,24.698,0
,1.5,-1,0,3.14,0.973702604,0,-2.48,24.72,0
,1.5,-1,0,3.14,0.972918002,0,-2.428,24.742,0
,1.5,-1,0,3.14,0.972133401,0,-2.376,24.764,0
,1.5,-1,0,3.14,0.971348799,0,-2.324,24.786,0
,1.5,-1,0,3.14,0.970564197,0,-2.272,24.808,0
,1.5,-1,0,3.14,0.969779595,0,-2.22,24.83,0
,1.5,-1,0,3.14,0.968994993,0,-2.168,24.852,0
,1.5,-1,0,3.14,0.968210391,0,-2.116,24.874,0
,1.5,-1,0,3.14,0.967425789,0,-2.064,24.896,0
,1.5,-1,0,3.14,0.966641188,0,-2.012,24.918,0
,1.5,-1,0,3.14,0.965856586,0,-1.96,24.94,0
,1.5,-1,0,3.14,0.965071984,0,-1.908,24.962,0
,1.5,-1,0,3.14,0.964287382,0,-1.856,24.984,0
,1.5,-1,0,3.14,0.96350278,0,-1.804,25.006,0
,1.5,-1,0,3.14,0.962718178,0,-1.752,25.028,0
,1.5,-1,0,3.14,0.961933577,0,-1.7,25.05,0
,1.5,-1,0,3.14,0.961148975,0,-1.648,25.072,0
,1.5,-1,0,3.14,0.960364373,0,-1.596,25.094,0
,1.5,-1,0,3.14,0.959579771,0,-1.544,25.116,0
,1.5,-1,0,3.14,0.958795169,0,-1.492,25.138,0
,1.5,-1,0,3.14,0.958010567,0,-1.44,25.16,0
,1.5,-1,0,3.14,0.957225966,0,-1.388,25.182,0
,1.5,-1,0,3.14,0.956441364,0,-1.336,25.204,0
,1.5,-1,0,3.14,0.955656762,0,-1.284,25.226,0
,1.5,-1,0,3.14,0.95487216,0,-1.232,25.248,0
,1.5,-1,0,3.14,0.954087558,0,-1.18,25.27,0
,1.5,-1,0,3.14,0.953302956,0,-1.128,25.292,0
,1.5,-1,0,3.14,0.952518355,0,-1.076,25.314,0
,1.5,-1,0,3.14,0.951733753,0,-1.024,25.336,0
,1.5,-1,0,3.14,0.950949151,0,-0.972,25.358,0
,1.5,-1,0,3.14,0.950164549,0,-0.92,25.38,0
,1.5,-1,0,3.14,0.949379947,0,-0.868,25.402,0
,1.5,-1,0,3.14,0.948595345,0,-0.816,25.424,0
,1.5,-1,0,3.14,0.947810744,0,-0.764,25.446,0
,1.5,-1,0,3.14,0.947026142,0,-0.712,25.468,0
,1.5,-1,0,3.14,0.94624154,0,-0.66,25.49,0
,1.5,-1,0,3.14,0.945456938,0,-0.608,25.512,0
,1.5,-1,0,3.14,0.944672336,0,-0.556,25.534,0
,1.5,-1,0,3.14,0.943887734,0,-0.504,25.556,0
,1.5,-1,0,3.14,0.943103133,0,-0.452,25.578,0
,1.5,-1,0,3.14,0.942318531,0,-0.4,25.6,0
,1.5,-1,0,3.14,0.941533929,0,-0.348,25.622,0
,1.5,-1,0,3.14,0.940749327,0,-0.296,25.644,0
,1.5,-1,0,3.14,0.939964725,0,-0.244,25.666,0
,1.5,-1,0,3.14,0.939180123,0,-0.192,25.688,0
,1.5,-1,0,3.14,0.938395522,0,-0.14,25.71,0
,1.5,-1,0,3.14,0.93761092,0,-0.088,25.732,0
,1.5,-1,0,3.14,0.936826318,0,-0.036,25.754,0
,1.5,-1,0,3.14,0.936041716,0,0.016,25.776,0
,1.5,-1,0,3.14,0.935257114,0,0.068,25.798,0
,1.5,-1,0,3.14,0.934472512,0,0.12,25.82,0
,1.5,-1,0,3.14,0.933687911,0,0.172,25.842,0
,1.5,-1,0,3.14,0.932903309,0,0.224,25.864,0
,1.5,-1,0,3.14,0.932118707,0,0.276,25.886,0
,1.5,-1,0,3.14,0.931334105,0,0.328,25.908,0
,1.5,-1,0,3.14,0.930549503,0,0.38,25.93,0
,1.5,-1,0,3.14,0.929764901,0,0.432,25.952,0
,1.5,-1,0,3.14,0.928980299,0,0.484,25.974,0
,1.5,-1,0,3.14,0.928195698,0,0.536,25.996,0
,1.5,-1,0,3.14,0.927411096,0,0.588,26.018,0
,1.5,-1,0,3.14,0.926626494,0,0.64,26.04,0
,1.5,-1,0,3.14,0.925841892,0,0.692,26.062,0
,1.5,-1,0,3.14,0.92505729,0,0.744,26.084,0
,1.5,-1,0,3.14,0.924272688,0,0.796,26.106,0
,1.5,-1,0,3.14,0.923488087,0,0.848,26.128,0
,1.5,-1,0,3.14,0.922703485,0,0.9,26.15,0
,1.5,-1,0,3.14,0.921918883,0,0.952,26.172,0
,1.5,-1,0,3.14,0.921134281,0,1.004,26.194,0
,1.5,-1,0,3.14,0.920349679,0,1.056,26.216,0
,1.5,-1,0,3.14,0.919565077,0,1.108,26.238,0
,1.5,-1,0,3.14,0.918780476,0,1.16,26.26,0
,1.5,-1,0,3.14,0.917995874,0,1.212,26.282,0
,1.5,-1,0,3.14,0.917211272,0,1.264,26.304,0
,1.5,-1,0,3.14,0.91642667,0,1.316,26.326,0
,1.5,-1,0,3.14,0.915642068,0,1.368,26.348,0
,1.5,-1,0,3.14,0.914857466,0,1.42,26.37,0
,1.5,-1,0,3.14,0.914072865,0,1.472,26.392,0
,1.5,-1,0,3.14,0.913288263,0,1.524,26.414,0
,1.5,-1,0,3.14,0.912503661,0,1.576,26.436,0
,1.5,-1,0,3.14,0.911719059,0,1.628,26.458,0
,1.5,-1,0,3.14,0.910934457,0,1.68,26.48,0
,1.5,-1,0,3.14,0.910149855,0,1.732,26.502,0
,1.5,-1,0,3.14,0.909365254,0,1.784,26.524,0
,1.5,-1,0,3.14,0.908580652,0,1.836,26.546,0
,1.5,-1,0,3.14,0.90779605,0,1.888,26.568,0
,1.5,-1,0,3.14,0.907011448,0,1.94,26.59,0
,1.5,-1,0,3.14,0.906226846,0,1.992,26.612,0
,1.5,-1,0,3.14,0.905442244,0,2.044,26.634,0
,1.5,-1,0,3.14,0.904657643,0,2.096,26.656,0
,1.5,-1,0,3.14,0.903873041,0,2.148,26.678,0
,1.5,-1,0,3.14,0.903088439,0,2.2,26.7,0
,1.5,-1,0,3.14,0.902303837,0,2.252,26.722,0
,1.5,-1,0,3.14,0.901519235,0,2.304,26.744,0
,1.5,-1,0,3.14,0.900734633,0,2.356,26.766,0
,1.5,-1,0,3.14,0.899950032,0,2.408,26.788,0
,1.5,-1,0,3.14,0.89916543,0,2.46,26.81,0
,1.5,-1,0,3.14,0.898380828,0,2.512,26.832,0
,1.5,-1,0,3.14,0.897596226,0,2.564,26.854,0
,1.5,-1,0,3.14,0.896811624,0,2.616,26.876,0
,1.5,-1,0,3.14,0.896027022,0,2.668,26.898,0
,1.5,-1,0,3.14,0.895242421,0,2.72,26.92,0
,1.5,-1,0,3.14,0.894457819,0,2.772,26.942,0
,1.5,-1,0,3.14,0.893673217,0,2.824,26.964,0
,1.5,-1,0,3.14,0.892888615,0,2.876,26.986,0
,1.5,-1,0,3.14,0.892104013,0,2.928,27.008,0
,1.5,-1,0,3.14,0.891319411,0,2.98,27.03,0
,1.5,-1,0,3.14,0.89053481,0,3.032,27.052,0
,1.5,-1,0,3.14,0.889750208,0,3.084,27.074,0
,1.5,-1,0,3.14,0.888965606,0,3.136,27.096,0
,1.5,-1,0,3.14,0.888181004,0,3.188,27.118,0
,1.5,-1,0,3.14,0.887396402,0,3.24,27.14,0
,1.5,-1,0,3.14,0.8866118,0,3.292,27.162,0
,1.5,-1,0,3.14,0.885827198,0,3.344,27.184,0
,1.5,-1,0,3.14,0.885042597,0,3.396,27.206,0
,1.5,-1,0,3.14,0.884257995,0,3.448,27.228,0
,1.5,-1,0,3.14,0.883473393,0,3.5,27.25,0
,1.5,-1,0,3.14,0.882688791,0,3.552,27.272,0
,1.5,-1,0,3.14,0.881904189,0,3.604,27.294,0
,1.5,-1,0,3.14,0.881119587,0,3.656,27.316,0
,1.5,-1,0,3.14,0.880334986,0,3.708,27.338,0
,1.5,-1,0,3.14,0.879550384,0,3.76,27.36,0
,1.5,-1,0,3.14,0.878765782,0,3.812,27.382,0
,1.5,-1,0,3.14,0.87798118,0,3.864,27.404,0
,1.5,-1,0,3.14,0.877196578,0,3.916,27.426,0
,1.5,-1,0,3.14,0.876411976,0,3.968,27.448,0
,1.5,-1,0,3.14,0.875627375,0,4.02,27.47,0
,1.5,-1,0,3.14,0.874842773,0,4.072,27.492,0
,1.5,-1,0,3.14,0.874058171,0,4.124,27.514,0
,1.5,-1,0,3.14,0.873273569,0,4.176,27.536,0
,1.5,-1,0,3.14,0.872488967,0,4.228,27.558,0
,1.5,-1,0,3.14,0.871704365,0,4.28,27.58,0
,1.5,-1,0,3.14,0.870919764,0,4.332,27.602,0
,1.5,-1,0,3.14,0.870135162,0,4.384,27.624,0
,1.5,-1,0,3.14,0.86935056,0,4.436,27.646,0
,1.5,-1,0,3.14,0.868565958,0,4.488,27.668,0
,1.5,-1,0,3.14,0.867781356,0,4.54,27.69,0
,1.5,-1,0,3.14,0.866996754,0,4.592,27.712,0
,1.5,-1,0,3.14,0.866212153,0,4.644,27.734,0
,1.5,-1,0,3.14,0.865427551,0,4.696,27.756,0
,1.5,-1,0,3.14,0.864642949,0,4.748,27.778,0
,1.5,-1,0,3.14,0.863858347,0,4.8,27.8,0
,1.5,-1,0,3.14,0.863073745,0,4.852,27.822,0
,1.5,-1,0,3.14,0.862289143,0,4.904,27.844,0
,1.5,-1,0,3.14,0.861504542,0,4.956,27.866,0
,1.5,-1,0,3.14,0.86071994,0,5.008,27.888,0
,1.5,-1,0,3.14,0.859935338,0,5.06,27.91,0
,1.5,-1,0,3.14,0.859150736,0,5.112,27.932,0
,1.5,-1,0,3.14,0.858366134,0,5.164,27.954,0
,1.5,-1,0,3.14,0.857581532,0,5.216,27.976,0
,1.5,-1,0,3.14,0.856796931,0,5.268,27.998,0
,1.5,-1,0,3.14,0.856012329,0,5.32,28.02,0
,1.5,-1,0,3.14,0.855227727,0,5.372,28.042,0
,1.5,-1,0,3.14,0.854443125,0,5.424,28.064,0
,1.5,-1,0,3.14,0.853658523,0,5.476,28.086,0
,1.5,-1,0,3.14,0.852873921,0,5.528,28.108,0
,1.5,-1,0,3.14,0.85208932,0,5.58,28.13,0
,1.5,-1,0,3.14,0.851304718,0,5.632,28.152,0
,1.5,-1,0,3.14,0.850520116,0,5.684,28.174,0
,1.5,-1,0,3.14,0.849735514,0,5.736,28.196,0
,1.5,-1,0,3.14,0.848950912,0,5.788,28.218,0
,1.5,-1,0,3.14,0.84816631,0,5.84,28.24,0
,1.5,-1,0,3.14,0.847381708,0,5.892,28.262,0
,1.5,-1,0,3.14,0.846597107,0,5.944,28.284,0
,1.5,-1,0,3.14,0.845812505,0,5.996,28.306,0
,1.5,-1,0,3.14,0.845027903,0,6.048,28.328,0
,1.5,-1,0,3.14,0.844243301,0,6.1,28.35,0
,1.5,-1,0,3.14,0.843458699,0,6.152,28.372,0
,1.5,-1,0,3.14,0.842674097,0,6.204,28.394,0
,1.5,-1,0,3.14,0.841889496,0,6.256,28.416,0
,1.5,-1,0,3.14,0.841104894,0,6.308,28.438,0
,1.5,-1,0,3.14,0.840320292,0,6.36,28.46,0
,1.5,-1,0,3.14,0.83953569,0,6.412,28.482,0
,1.5,-1,0,3.14,0.838751088,0,6.464,28.504,0
,1.5,-1,0,3.14,0.837966486,0,6.516,28.526,0
,1.5,-1,0,3.14,0.837181885,0,6.568,28.548,0
,1.5,-1,0,3.14,0.836397283,0,6.62,28.57,0
,1.5,-1,0,3.14,0.835612681,0,6.672,28.592,0
,1.5,-1,0,3.14,0.834828079,0,6.724,28.614,0
,1.5,-1,0,3.14,0.834043477,0,6.776,28.636,0
,1.5,-1,0,3.14,0.833258875,0,6.828,28.658,0
,1.5,-1,0,3.14,0.832474274,0,6.88,28.68,0
,1.5,-1,0,3.14,0.831689672,0,6.932,28.702,0
,1.5,-1,0,3.14,0.83090507,0,6.984,28.724,0
,1.5,-1,0,3.14,0.830120468,0,7.036,28.746,0
,1.5,-1,0,3.14,0.829335866,0,7.088,28.768,0
,1.5,-1,0,3.14,0.828551264,0,7.14,28.79,0
,1.5,-1,0,3.14,0.827766663,0,7.192,28.812,0
,1.5,-1,0,3.14,0.826982061,0,7.244,28.834,0
,1.5,-1,0,3.14,0.826197459,0,7.296,28.856,0
,1.5,-1,0,3.14,0.825412857,0,7.348,28.878,0
,1.5,-1,0,3.14,0.824628255,0,7.4,28.9,0
,1.5,-1,0,3.14,0.823843653,0,7.452,28.922,0
,1.5,-1,0,3.14,0.823059052,0,7.504,28.944,0
,1.5,-1,0,3.14,0.82227445,0,7.556,28.966,0
,1.5,-1,0,3.14,0.821489848,0,7.608,28.988,0
,1.5,-1,0,3.14,0.820705246,0,7.66,29.01,0
,1.5,-1,0,3.14,0.819920644,0,7.712,29.032,0
,1.5,-1,0,3.14,0.819136042,0,7.764,29.054,0
,1.5,-1,0,3.14,0.818351441,0,7.816,29.076,0
,1.5,-1,0,3.14,0.817566839,0,7.868,29.098,0
,1.5,-1,0,3.14,0.816782237,0,7.92,29.12,0
,1.5,-1,0,3.14,0.815997635,0,7.972,29.142,0
,1.5,-1,0,3.14,0.815213033,0,8.024,29.164,0
,1.5,-1,0,3.14,0.814428431,0,8.076,29.186,0
,1.5,-1,0,3.14,0.81364383,0,8.128,29.208,0
,1.5,-1,0,3.14,0.812859228,0,8.18,29.23,0
,1.5,-1,0,3.14,0.812074626,0,8.232,29.252,0
,1.5,-1,0,3.14,0.811290024,0,8.284,29.274,0
,1.5,-1,0,3.14,0.810505422,0,8.336,29.296,0
,1.5,-1,0,3.14,0.80972082,0,8.388,29.318,0
,1.5,-1,0,3.14,0.808936218,0,8.44,29.34,0
,1.5,-1,0,3.14,0.808151617,0,8.492,29.362,0
,1.5,-1,0,3.14,0.807367015,0,8.544,29.384,0
,1.5,-1,0,3.14,0.806582413,0,8.596,29.406,0
,1.5,-1,0,3.14,0.805797811,0,8.648,29.428,0
,1.5,-1,0,3.14,0.805013209,0,8.7,29.45,0
,1.5,-1,0,3.14,0.804228607,0,8.752,29.472,0
,1.5,-1,0,3.14,0.803444006,0,8.804,29.494,0
,1.5,-1,0,3.14,0.802659404,0,8.856,29.516,0
,1.5,-1,0,3.14,0.801874802,0,8.908,29.538,0
,1.5,-1,0,3.14,0.8010902,0,8.96,29.56,0
,1.5,-1,0,3.14,0.800305598,0,9.012,29.582,0
,1.5,-1,0,3.14,0.799520996,0,9.064,29.604,0
,1.5,-1,0,3.14,0.798736395,0,9.116,29.626,0
,1.5,-1,0,3.14,0.797951793,0,9.168,29.648,0
,1.5,-1,0,3.14,0.797167191,0,9.22,29.67,0
,1.5,-1,0,3.14,0.796382589,0,9.272,29.692,0
,1.5,-1,0,3.14,0.795597987,0,9.324,29.714,0
,1.5,-1,0,3.14,0.794813385,0,9.376,29.736,0
,1.5,-1,0,3.14,0.794028784,0,9.428,29.758,0
,1.5,-1,0,3.14,0.793244182,0,9.48,29.78,0
,1.5,-1,0,3.14,0.79245958,0,9.532,29.802,0
,1.5,-1,0,3.14,0.791674978,0,9.584,29.824,0
,1.5,-1,0,3.14,0.790890376,0,9.636,29.846,0
,1.5,-1,0,3.14,0.790105774,0,9.688,29.868,0
,1.5,-1,0,3.14,0.789321173,0,9.74,29.89,0
,1.5,-1,0,3.14,0.788536571,0,9.792,29.912,0
,1.5,-1,0,3.14,0.787751969,0,9.844,29.934,0
,1.5,-1,0,3.14,0.786967367,0,9.896,29.956,0
,1.5,-1,0,3.14,0.786182765,0,9.948,29.978,0
,1.5,-1,0,3.14,0.785398163,0,10,30,0
,1.5,0,0,3.14,0.786182765,0,10,30,0
,1.5,0,0,3.14,0.786967367,0,10,30,0
,1.5,0,0,3.14,0.787751969,0,10,30,0
,1.5,0,0,3.14,0.788536571,0,10,30,0
,1.5,0,0,3.14,0.789321173,0,10,30,0
,1.5,0,0,3.14,0.790105774,0,10,30,0
,1.5,0,0,3.14,0.790890376,0,10,30,0
,1.5,0,0,3.14,0.791674978,0,10,30,0
,1.5,0,0,3.14,0.79245958,0,10,30,0
,1.5,0,0,3.14,0.793244182,0,10,30,0
,1.5,0,0,3.14,0.794028784,0,10,30,0
,1.5,0,0,3.14,0.794813385,0,10,30,0
,1.5,0,0,3.14,0.795597987,0,10,30,0
,1.5,0,0,3.14,0.796382589,0,10,30,0
,1.5,0,0,3.14,0.797167191,0,10,30,0
,1.5,0,0,3.14,0.797951793,0,10,30,0
,1.5,0,0,3.14,0.798736395,0,10,30,0
,1.5,0,0,3.14,0.799520996,0,10,30,0
,1.5,0,0,3.14,0.800305598,0,10,30,0
,1.5,0,0,3.14,0.8010902,0,10,30,0
,1.5,0,0,3.14,0.801874802,0,10,30,0
,1.5,0,0,3.14,0.802659404,0,10,30,0
,1.5,0,0,3.14,0.803444006,0,10,30,0
,1.5,0,0,3.14,0.804228607,0,10,30,0
,1.5,0,0,3.14,0.805013209,0,10,30,0
,1.5,0,0,3.14,0.805797811,0,10,30,0
,1.5,0,0,3.14,0.806582413,0,10,30,0
,1.5,0,0,3.14,0.807367015,0,10,30,0
,1.5,0,0,3.14,0.808151617,0,10,30,0
,1.5,0,0,3.14,0.808936218,0,10,30,0
,1.5,0,0,3.14,0.80972082,0,10,30,0
,1.5,0,0,3.14,0.810505422,0,10,30,0
,1.5,0,0,3.14,0.811290024,0,10,30,0
,1.5,0,0,3.14,0.812074626,0,10,30,0
,1.5,0,0,3.14,0.812859228,0,10,30,0
,1.5,0,0,3.14,0.81364383,0,10,30,0
,1.5,0,0,3.14,0.814428431,0,10,30,0
,1.5,0,0,3.14,0.815213033,0,10,30,0
,1.5,0,0,3.14,0.815997635,0,10,30,0
,1.5,0,0,3.14,0.816782237,0,10,30,0
,1.5,0,0,3.14,0.817566839,0,10,30,0
,1.5,0,0,3.14,0.818351441,0,10,30,0
,1.5,0,0,3.14,0.819136042,0,10,30,0
,1.5,0,0,3.14,0.819920644,0,10,30,0
,1.5,0,0,3.14,0.820705246,0,10,30,0
,1.5,0,0,3.14,0.821489848,0,10,30,0
,1.5,0,0,3.14,0.82227445,0,10,30,0
,1.5,0,0,3.14,0.823059052,0,10,30,0
,1.5,0,0,3.14,0.823843653,0,10,30,0
,1.5,0,0,3.14,0.824628255,0,10,30,0
,1.5,0,0,3.14,0.825412857,0,10,30,0
,1.5,0,0,3.14,0.826197459,0,10,30,0
,1.5,0,0,3.14,0.826982061,0,10,30,0
,1.5,0,0,3.14,0.827766663,0,10,30,0
,1.5,0,0,3.14,0.828551264,0,10,30,0
